#OTU ID	co14-2	conps2g-9	co14-5	co12g-7	co16-6	co12g-1	co14c6	co14-4	co14-6	co12g-3	co12-2	conps1g-3	conps2g-8	co12-10	co12-3	co12-6	co12-5	co12-1	co12-4	co14-11	co16-10	co16-2	conps2g-7	co14-12	co12g-8	conps2g-3	co16-3	co16-1	conps2g-1	conps2g-2	conps1g-8	co12-12	co12-11	conps1g-2	co16-5	conps1g-9	conps1g-1	co14c11	PC-fungal	co16-12	co16-4	co16-11	conps1g-7	co14-3	co14c4	co14c5	co14-10	co14-1	co12g-2	co14c12	co14c10	co12g-9	NC-fungal	taxonomy
denovo1801	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d:Fungi(0.9800),p:Basidiomycota(0.7200),c:Agaricomycetes(0.6800),o:Agaricales(0.2000),f:Thelephoraceae(0.0900),g:Inocybe(0.0500),s:Haploporus_tuberculosus_SH187722.07FU(0.0200)
denovo1803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d:Fungi(0.5100),p:Chlorophyta(0.4900),c:Trebouxiophyceae(0.4900),o:Trebouxiales(0.4900),f:Trebouxiaceae(0.4900),g:Trebouxia(0.4900),s:Trebouxia_decolorans_SH640078.07FU(0.4300)
denovo1805	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d:Fungi(1.0000),p:Mortierellomycota(1.0000),c:Mortierellomycetes(0.9900),o:Mortierellales(0.9900),f:Mortierellaceae(0.9900),g:Mortierella(0.9600),s:Mortierella_lignicola_SH185199.07FU(0.7000)
denovo1806	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d:Fungi(1.0000),p:Basidiomycota(0.9000),c:Agaricomycetes(0.4900),o:Tremellales(0.2900),f:Omphalotaceae(0.1100),g:Gymnopus(0.1100),s:Anamika_angustilamellata_SH028653.07FU(0.0400)
denovo1807	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1656.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	188.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	d:Fungi(1.0000),p:Basidiomycota(1.0000),c:Agaricomycetes(1.0000),o:Agaricales(1.0000),f:Strophariaceae(0.9800),g:Stropharia(0.9600),s:Stropharia_ambigua_SH002285.07FU(0.7500)
denovo1808	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d:Rhizaria(0.7300),p:Cercozoa(0.7300)
denovo1809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d:Fungi(1.0000),p:Basidiomycota(0.3700),c:Agaricomycetes(0.3300),o:Spizellomycetales(0.1900),f:Symbiotaphrinaceae(0.0600),g:Symbiotaphrina(0.0600),s:Symbiotaphrina_buchneri_SH643910.07FU(0.0600)
denovo1811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d:Fungi(1.0000),p:Basidiomycota(0.7800),c:Agaricomycetes(0.7400),o:Agaricales(0.4700),f:Inocybaceae(0.1100),g:Inocybe(0.1100),s:Pluteus_floccipes_SH488160.07FU(0.0300)
denovo1814	2.0	0.0	4.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	5.0	3.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	d:Fungi(0.9200),p:Basidiomycota(0.5200),c:Agaricomycetes(0.4400),o:Agaricales(0.2400),f:Russulaceae(0.0500),g:Inocybe(0.0500),s:Hygrocybe_punicea_SH199257.07FU(0.0200)
denovo1817	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d:Fungi(1.0000),p:Basidiomycota(0.9200),c:Agaricomycetes(0.7800),o:Agaricales(0.3900),f:Cortinariaceae(0.1200),g:Cortinarius(0.1200),s:Clitocybe_alexandri_SH179818.07FU(0.0500)
denovo1819	0.0	0.0	3.0	0.0	0.0	1.0	4.0	2.0	0.0	32.0	3.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	10.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d:Rhizaria(0.9100),p:Cercozoa(0.9100)
denovo1820	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d:Fungi(1.0000),p:Basidiomycota(0.9800),c:Agaricomycetes(0.9800),o:Sebacinales(0.7300),f:Serendipitaceae(0.2800),g:Serendipita(0.1900),s:Lentinellus_ursinus_SH180205.07FU(0.0500)
denovo1821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d:Fungi(1.0000),p:Basidiomycota(1.0000),c:Agaricomycetes(1.0000),o:Agaricales(1.0000),f:Agaricaceae(1.0000),g:Agaricus(1.0000),s:Agaricus_lutosus_SH174682.07FU(0.3000)
denovo1822	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d:Fungi(1.0000),p:Ascomycota(1.0000),c:Dothideomycetes(1.0000),o:Pleosporales(1.0000),f:Phaeosphaeriaceae(0.8100),g:Paraphoma(0.7800),s:Paraphoma_chrysanthemicola_SH208737.07FU(0.6500)
denovo1826	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d:Fungi(1.0000),p:Basidiomycota(1.0000),c:Agaricomycetes(1.0000),o:Cantharellales(1.0000),f:Tulasnellaceae(1.0000),g:Epulorhiza(0.0600),s:calospora(0.0200)
denovo1827	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d:Fungi(1.0000),p:Ascomycota(0.7500),c:Dothideomycetes(0.5300),o:Pleosporales(0.5000),f:Pleosporaceae(0.0800),g:Torula(0.0400),s:Pseudotetraploa_javanica_SH019843.07FU(0.0300)
denovo1829	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d:Fungi(1.0000),p:Ascomycota(0.6600),c:Xylonomycetes(0.2400),o:Symbiotaphrinales(0.2400),f:Symbiotaphrinaceae(0.2400),g:Symbiotaphrina(0.2400),s:Symbiotaphrina_kochii_SH021199.07FU(0.1800)
denovo1830	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d:Fungi(1.0000),p:Ascomycota(0.6100),c:Xylonomycetes(0.3400),o:Symbiotaphrinales(0.3400),f:Symbiotaphrinaceae(0.3400),g:Symbiotaphrina(0.3400),s:Symbiotaphrina_kochii_SH021199.07FU(0.2000)
denovo1835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d:Fungi(1.0000),p:Basidiomycota(1.0000),c:Ustilaginomycetes(1.0000),o:Ustilaginales(1.0000),f:Ustilaginaceae(1.0000),g:Ustilago(1.0000),s:Ustilago_nunavutica_SH175968.07FU(1.0000)
denovo1837	1053.0	3.0	2.0	0.0	37.0	0.0	0.0	224.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	703.0	0.0	0.0	18.0	3.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	306.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	0.0	0.0	0.0	0.0	0.0	d:Fungi(1.0000),p:Basidiomycota(1.0000),c:Agaricomycetes(1.0000)
denovo1838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d:Plantae(0.6700),p:Basidiomycota(0.1700),c:Agaricomycetes(0.1700),o:Agaricales(0.0500),f:Russulaceae(0.0400),g:Inocybe(0.0300),s:Podoscypha_involuta_SH464007.07FU(0.0200)
denovo1839	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d:Fungi(1.0000),p:Basidiomycota(1.0000),c:Agaricomycetes(1.0000),o:Agaricales(1.0000),f:Clavariaceae(1.0000),g:Clavaria(1.0000),s:Clavaria_fragilis_SH214454.07FU(0.5600)
denovo1840	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d:Protista(0.5600),p:Basidiomycota(0.1300),c:Agaricomycetes(0.1200),o:Agaricales(0.0700),f:Inocybaceae(0.0500),g:Inocybe(0.0400),s:Diversispora_arenaria_SH196892.07FU(0.0100)
denovo1841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d:Fungi(1.0000),p:Basidiomycota(0.8900),c:Agaricomycetes(0.4100),o:Agaricales(0.1800),f:Thelephoraceae(0.0900),g:Tomentellopsis(0.0900),s:Jianyunia_sakaguchii_SH220502.07FU(0.0500)
denovo1842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d:Fungi(1.0000),p:Ascomycota(1.0000),c:Eurotiomycetes(1.0000),o:Chaetothyriales(1.0000),f:Chaetothyriaceae(0.7400),g:Knufia(0.0200),s:Knufia_peltigerae_SH180461.07FU(0.0100)
denovo1843	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	d:Fungi(0.8100),p:Basidiomycota(0.4500),c:Agaricomycetes(0.3400),o:Agaricales(0.0800),f:Symbiotaphrinaceae(0.0600),g:Symbiotaphrina(0.0600),s:Symbiotaphrina_buchneri_SH643910.07FU(0.0400)
denovo1844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	90.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d:Fungi(1.0000),p:Basidiomycota(0.3400),c:Agaricomycetes(0.3400),o:Agaricales(0.2600),f:Inocybaceae(0.1000),g:Inocybe(0.1000),s:Cortinarius_mussivus_SH212055.07FU(0.0200)
denovo1846	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d:Fungi(1.0000),p:Rozellomycota(0.1000),c:Agaricomycetes(0.0400),o:Agaricales(0.0300),f:Russulaceae(0.0100),g:Russula(0.0100),s:Inocybe_marginata_SH184489.07FU(0.0100)
denovo1848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	336.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	874.0	0.0	522.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d:Fungi(1.0000),p:Basidiomycota(1.0000),c:Geminibasidiomycetes(1.0000),o:Geminibasidiales(1.0000),f:Geminibasidiaceae(1.0000),g:Geminibasidium(1.0000)
denovo1849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d:Fungi(0.9900),p:Basidiomycota(0.5700),c:Agaricomycetes(0.5000),o:Agaricales(0.2500),f:Amanitaceae(0.0600),g:Amanita(0.0600),s:Amanita_cruzii_SH176353.07FU(0.0400)
denovo1850	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d:Fungi(0.9900),p:Basidiomycota(0.3500),c:Agaricomycetes(0.2900),o:Agaricales(0.1000),f:Orbiliaceae(0.0600),g:Orbilia(0.0500),s:Alternaria_brassicicola_SH486316.07FU(0.0400)
denovo1851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d:Fungi(0.9800),p:Ascomycota(0.7100),c:Xylonomycetes(0.5300),o:Symbiotaphrinales(0.5300),f:Symbiotaphrinaceae(0.5300),g:Symbiotaphrina(0.5300),s:Symbiotaphrina_buchneri_SH643910.07FU(0.3000)
denovo1852	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d:Fungi(1.0000),p:Basidiomycota(0.9300),c:Cystobasidiomycetes(0.6700),o:Cystobasidiomycetes_ord_Incertae_sedis(0.3300),f:Cystobasidiaceae(0.3100),g:Symmetrospora(0.3100),s:Cystobasidium_lysinophilum_SH194780.07FU(0.1000)
denovo1855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d:Fungi(1.0000),p:Ascomycota(0.4500),c:Agaricomycetes(0.3200),o:Agaricales(0.1500),f:Symbiotaphrinaceae(0.0400),g:Symbiotaphrina(0.0400),s:Symbiotaphrina_buchneri_SH643910.07FU(0.0400)
denovo1856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d:Fungi(1.0000),p:Basidiomycota(0.9900),c:Agaricomycetes(0.9900),o:Cantharellales(0.9900),f:Ceratobasidiaceae(0.9900),g:Ceratobasidium(0.1900),s:Ceratobasidium_sp(0.0900)
denovo1857	1.0	0.0	11.0	0.0	0.0	0.0	0.0	1.0	11.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	66.0	0.0	0.0	44.0	2.0	0.0	0.0	0.0	0.0	0.0	d:Fungi(1.0000),p:Basidiomycota(0.4600),c:Agaricomycetes(0.4100),o:Agaricales(0.1500),f:Inocybaceae(0.0600),g:Robergea(0.0600),s:Symbiotaphrina_kochii_SH021199.07FU(0.0300)
denovo1858	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	1.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d:Rhizaria(0.9100),p:Cercozoa(0.9100)
denovo1859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d:Fungi(1.0000),p:Basidiomycota(1.0000),c:Agaricomycetes(1.0000),o:Agaricales(1.0000),f:Nidulariaceae(0.9900),g:Cyathus(0.9900),s:Cyathus_olla_SH202151.07FU(0.7700)
denovo1863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d:Rhizaria(0.7100),p:Cercozoa(0.7100)
denovo1864	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d:Rhizaria(0.9100),p:Cercozoa(0.9100)
denovo1867	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	d:Fungi(1.0000),p:Ascomycota(0.9500),c:Sordariomycetes(0.9400),o:Coniochaetales(0.5700),f:Coniochaetaceae(0.5400),g:Coniochaeta(0.3300),s:Coniochaeta_ligniaria_SH181481.07FU(0.0500)
denovo1868	762.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	139.0	1.0	5.0	11.0	27.0	0.0	0.0	0.0	0.0	0.0	28.0	39.0	0.0	0.0	168.0	0.0	0.0	0.0	4.0	0.0	8.0	0.0	0.0	42.0	3.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	3.0	0.0	0.0	0.0	d:Plantae(1.0000),p:Angiosperms(1.0000),c:Monocots(1.0000),o:Asparagales(1.0000),f:Orchidaceae(1.0000),g:Piperia(0.8600),s:elegans(0.7800)
